5.497423179570468284e-03 5.732793232327831369e-03 5.769409581848336521e-03 5.670020209096985828e-03 5.358550770468148601e-03 4.808073829429159417e-03 4.056524660493467799e-03 3.204239548701767401e-03 2.374687403532152463e-03 1.665957990260713301e-03 1.124074202250670718e-03 7.440153394484994714e-04 4.979734036021462489e-04 3.474184206048544390e-04 2.610048312171295878e-04 2.210250463345351049e-04
5.732793232327831369e-03 5.978267671417581905e-03 6.016500584621923067e-03 5.912932304744389529e-03 5.588227675512627037e-03 5.014285838380432188e-03 4.230635910471344970e-03 3.341887695500501791e-03 2.476795692033707634e-03 1.737666468540930787e-03 1.172514586419451128e-03 7.761204157924399098e-04 5.194921433135421106e-04 3.624521192881371263e-04 2.723116179894970483e-04 2.306073769058394343e-04
5.769409581848336521e-03 6.016500584621923067e-03 6.055065603237114874e-03 5.950973430930979295e-03 5.624375580024803395e-03 5.046954776719150999e-03 4.258437888543365087e-03 3.364062433994229138e-03 2.493403879656135632e-03 1.749453075344561742e-03 1.180569578270355448e-03 7.815294144183878352e-04 5.231678656642169047e-04 3.650542338220232855e-04 2.742889861534316743e-04 2.322953793660798212e-04
5.670020209096985828e-03 5.912932304744389529e-03 5.950973430930979295e-03 5.848894414783070185e-03 5.528211814224461181e-03 4.961037178229891521e-03 4.186325475485725735e-03 3.307436531208006372e-03 2.451711264794566129e-03 1.720415577333218220e-03 1.161137248128372036e-03 7.687887134741243573e-04 5.147273303248736621e-04 3.592246244675765003e-04 2.699445939852041648e-04 2.286376252427980060e-04
5.358550770468148601e-03 5.588227675512627037e-03 5.624375580024803395e-03 5.528211814224461181e-03 5.225549630902332453e-03 4.689950064531957924e-03 3.958105647825810314e-03 3.127607564828894723e-03 2.318798104618604097e-03 1.627449281477442045e-03 1.098620625977752728e-03 7.275691019862859116e-04 4.872530487151940340e-04 3.401344184866300266e-04 2.556489944866770117e-04 2.165596129400562252e-04
4.808073829429159417e-03 5.014285838380432188e-03 5.046954776719150999e-03 4.961037178229891521e-03 4.689950064531957924e-03 4.209872090710113819e-03 3.553580061566831254e-03 2.808531123618586249e-03 2.082700643100320222e-03 1.462104344658461371e-03 9.872754718663588353e-04 6.540360222521983315e-04 4.381552726207810613e-04 3.059610308079281963e-04 2.300235078651888308e-04 1.948881743228970953e-04
4.056524660493467799e-03 4.230635910471344970e-03 4.258437888543365087e-03 4.186325475485725735e-03 3.958105647825810314e-03 3.553580061566831254e-03 3.000252555991795699e-03 2.371798652166525693e-03 1.759311503045452680e-03 1.235445744625214733e-03 8.345038443094410490e-04 5.530404793258682531e-04 3.706462078671504960e-04 2.589219934886512740e-04 1.947200810798973051e-04 1.650137878536764638e-04
3.204239548701767401e-03 3.341887695500501791e-03 3.364062433994229138e-03 3.307436531208006372e-03 3.127607564828894723e-03 2.808531123618586249e-03 2.371798652166525693e-03 1.875506740311772263e-03 1.391605419939611916e-03 9.775594847980437468e-04 6.605582529031913362e-04 4.379515102319196575e-04 2.936481278755467719e-04 2.052246067574453386e-04 1.543916645503530397e-04 1.308704253346733781e-04
2.374687403532152463e-03 2.476795692033707634e-03 2.493403879656135632e-03 2.451711264794566129e-03 2.318798104618604097e-03 2.082700643100320222e-03 1.759311503045452680e-03 1.391605419939611916e-03 1.032901640867626243e-03 7.258489075248729253e-04 4.906739155256092727e-04 3.254706153925639601e-04 2.183383915517543127e-04 1.526662153090128926e-04 1.148957476113013067e-04 9.741809615279553201e-05
1.665957990260713301e-03 1.737666468540930787e-03 1.749453075344561742e-03 1.720415577333218220e-03 1.627449281477442045e-03 1.462104344658461371e-03 1.235445744625214733e-03 9.775594847980437468e-04 7.258489075248729253e-04 5.102815525757268362e-04 3.451066937549112376e-04 2.290321269881885450e-04 1.537280955282721172e-04 1.075467452522344664e-04 8.097314387803802242e-05 6.867616656632013518e-05
1.124074202250670718e-03 1.172514586419451128e-03 1.180569578270355448e-03 1.161137248128372036e-03 1.098620625977752728e-03 9.872754718663588353e-04 8.345038443094410490e-04 6.605582529031913362e-04 4.906739155256092727e-04 3.451066937549112376e-04 2.335157957289402347e-04 1.550633044693597068e-04 1.041432946426486809e-04 7.290081202163481173e-05 5.491349132187419102e-05 4.658946330663737593e-05
7.440153394484994714e-04 7.761204157924399098e-04 7.815294144183878352e-04 7.687887134741243573e-04 7.275691019862859116e-04 6.540360222521983315e-04 5.530404793258682531e-04 4.379515102319196575e-04 3.254706153925639601e-04 2.290321269881885450e-04 1.550633044693597068e-04 1.030352606972371457e-04 6.924839870981181454e-05 4.850678425944766631e-05 3.655773535077732250e-05 3.102777519554973239e-05
4.979734036021462489e-04 5.194921433135421106e-04 5.231678656642169047e-04 5.147273303248736621e-04 4.872530487151940340e-04 4.381552726207810613e-04 3.706462078671504960e-04 2.936481278755467719e-04 2.183383915517543127e-04 1.537280955282721172e-04 1.041432946426486809e-04 6.924839870981181454e-05 4.657505555687901688e-05 3.264788401177388586e-05 2.461927514178719118e-05 2.090347985191078628e-05
3.474184206048544390e-04 3.624521192881371263e-04 3.650542338220232855e-04 3.592246244675765003e-04 3.401344184866300266e-04 3.059610308079281963e-04 2.589219934886512740e-04 2.052246067574453386e-04 1.526662153090128926e-04 1.075467452522344664e-04 7.290081202163481173e-05 4.850678425944766631e-05 3.264788401177388586e-05 2.290101376846714350e-05 1.727863793865092981e-05 1.467636222121452111e-05
