2.459710855841274954e-03 9.145049364455972926e-04 7.958876938925703607e-04 7.478843436598465490e-04 6.900337814730028978e-04 6.334280270682062994e-04 5.617697770458336508e-04 4.827409664591534319e-04 4.065015664788139199e-04 3.650746371836624494e-04 3.132768775568519747e-04 2.808546910209335401e-04 2.601376211648472265e-04 2.254232894437839768e-04 2.466386335989593560e-04
9.145049364455972926e-04 1.216567852832007267e-03 9.084202563611716097e-04 8.403557610550643330e-04 8.093406534179870080e-04 7.345893185163362548e-04 6.465773214231653864e-04 5.829048587666765596e-04 5.034282105306351262e-04 4.543774714972959624e-04 4.120472064452556054e-04 3.834212781977236473e-04 3.530091345669501878e-04 3.053069892147549573e-04 2.936082170470230937e-04
7.958876938925703607e-04 9.084202563611716097e-04 9.389595823718172810e-04 8.167719098646102939e-04 7.710862326969794523e-04 6.977630224566551409e-04 6.198988814848449894e-04 5.557635919701011101e-04 4.830192005075436244e-04 4.340219622883606868e-04 3.909958855629931001e-04 3.663296429951851270e-04 3.340075156597381513e-04 2.916538376690684491e-04 2.662737078659901382e-04
7.478843436598465490e-04 8.403557610550643330e-04 8.167719098646102939e-04 8.107438860022104545e-04 7.356285078093756022e-04 6.690283899455993621e-04 5.965927452308508348e-04 5.327040139216328903e-04 4.612924844964799102e-04 4.161154528162361093e-04 3.753257177419227282e-04 3.548195537965116654e-04 3.257605540130476484e-04 2.782120238817898414e-04 2.341676865205291147e-04
6.900337814730028978e-04 8.093406534179870080e-04 7.710862326969794523e-04 7.356285078093756022e-04 7.109715962212606426e-04 6.346013902384381802e-04 5.653578932947487742e-04 5.087323765498398325e-04 4.407179070524060334e-04 3.975104661930089003e-04 3.588028657128322836e-04 3.380548562616166909e-04 3.123789679206337628e-04 2.709868232443348140e-04 2.441904347058036122e-04
6.334280270682062994e-04 7.345893185163362548e-04 6.977630224566551409e-04 6.690283899455993621e-04 6.346013902384381802e-04 5.911049096754266308e-04 5.227685253198735994e-04 4.718137083574474233e-04 4.129645917796921292e-04 3.757879879244803802e-04 3.421291645704054702e-04 3.236150595447204702e-04 3.007344511912769238e-04 2.647198864488176811e-04 2.350855496681437408e-04
5.617697770458336508e-04 6.465773214231653864e-04 6.198988814848449894e-04 5.965927452308508348e-04 5.653578932947487742e-04 5.227685253198735994e-04 4.761857056544137627e-04 4.308871250223085016e-04 3.806838893742198193e-04 3.505811597767093156e-04 3.215859580533849890e-04 3.077438385537924008e-04 2.875746321679508756e-04 2.527613008669936465e-04 2.222674534721965657e-04
4.827409664591534319e-04 5.829048587666765596e-04 5.557635919701011101e-04 5.327040139216328903e-04 5.087323765498398325e-04 4.718137083574474233e-04 4.308871250223085016e-04 4.029007629495548058e-04 3.596176763954219953e-04 3.370934216951614352e-04 3.136107163170959991e-04 3.030376109172887408e-04 2.846845221571584947e-04 2.490677538168266196e-04 2.140359933473096337e-04
4.065015664788139199e-04 5.034282105306351262e-04 4.830192005075436244e-04 4.612924844964799102e-04 4.407179070524060334e-04 4.129645917796921292e-04 3.806838893742198193e-04 3.596176763954219953e-04 3.314928412331504307e-04 3.137951833518240800e-04 2.948803138432804882e-04 2.872125641579427609e-04 2.708380982278994179e-04 2.380560793391000131e-04 2.028651916941049424e-04
3.650746371836624494e-04 4.543774714972959624e-04 4.340219622883606868e-04 4.161154528162361093e-04 3.975104661930089003e-04 3.757879879244803802e-04 3.505811597767093156e-04 3.370934216951614352e-04 3.137951833518240800e-04 3.076448857594952483e-04 2.926021508443744684e-04 2.887129895953129718e-04 2.742612815069037611e-04 2.400023597088240168e-04 2.007846287815062399e-04
3.132768775568519747e-04 4.120472064452556054e-04 3.909958855629931001e-04 3.753257177419227282e-04 3.588028657128322836e-04 3.421291645704054702e-04 3.215859580533849890e-04 3.136107163170959991e-04 2.948803138432804882e-04 2.926021508443744684e-04 2.870742549489104629e-04 2.863015427469567343e-04 2.759235147072291701e-04 2.443881381706475091e-04 2.054888257724007711e-04
2.808546910209335401e-04 3.834212781977236473e-04 3.663296429951851270e-04 3.548195537965116654e-04 3.380548562616166909e-04 3.236150595447204702e-04 3.077438385537924008e-04 3.030376109172887408e-04 2.872125641579427609e-04 2.887129895953129718e-04 2.863015427469567343e-04 2.952455314164908595e-04 2.922287849395185022e-04 2.649369540173176856e-04 2.219646754654772027e-04
2.601376211648472265e-04 3.530091345669501878e-04 3.340075156597381513e-04 3.257605540130476484e-04 3.123789679206337628e-04 3.007344511912769238e-04 2.875746321679508756e-04 2.846845221571584947e-04 2.708380982278994179e-04 2.742612815069037611e-04 2.759235147072291701e-04 2.922287849395185022e-04 3.174221394434318831e-04 3.095202349046346211e-04 2.792276964030742064e-04
2.254232894437839768e-04 3.053069892147549573e-04 2.916538376690684491e-04 2.782120238817898414e-04 2.709868232443348140e-04 2.647198864488176811e-04 2.527613008669936465e-04 2.490677538168266196e-04 2.380560793391000131e-04 2.400023597088240168e-04 2.443881381706475091e-04 2.649369540173176856e-04 3.095202349046346211e-04 3.578221002517251517e-04 3.879580154772272350e-04
2.466386335989593560e-04 2.936082170470230937e-04 2.662737078659901382e-04 2.341676865205291147e-04 2.441904347058036122e-04 2.350855496681437408e-04 2.222674534721965657e-04 2.140359933473096337e-04 2.028651916941049424e-04 2.007846287815062399e-04 2.054888257724007711e-04 2.219646754654772027e-04 2.792276964030742064e-04 3.879580154772272350e-04 6.159418252918716840e-04
