1.895749442590178007e-03 2.236586132997504545e-03 9.193974105010584586e-04 7.843887054034587476e-04 7.348856961503139442e-04 6.810127424473845417e-04 6.337711687611072894e-04 5.735889146693565156e-04 5.058742136050803622e-04 4.379573331041253324e-04 4.031014823861529426e-04 3.537188783326709624e-04 3.239991679833636551e-04 3.023310044348547485e-04 2.627974401526576463e-04 2.761235285550166750e-04
2.236586132997504545e-03 2.673760014159181058e-03 9.545316955674345953e-04 7.922473623192024649e-04 7.367989289070533705e-04 6.778632825114767890e-04 6.326182298428183279e-04 5.723283429791149301e-04 4.994839199830005891e-04 4.299223166049810640e-04 3.957843564696620470e-04 3.431024054408798396e-04 3.104253723164539496e-04 2.906576814411565329e-04 2.536185250827391671e-04 2.814949223689365175e-04
9.193974105010584586e-04 9.545316955674345953e-04 1.269533133956720922e-03 9.396532269704591751e-04 8.572007313910245865e-04 8.335251659968978674e-04 7.617092407456992629e-04 6.782869811829835525e-04 6.241630930963555559e-04 5.469603484068093517e-04 5.023934708371857131e-04 4.607539968625404833e-04 4.326219511484335643e-04 3.998983134262438740e-04 3.450300103580778615e-04 3.284748185759072932e-04
7.843887054034587476e-04 7.922473623192024649e-04 9.396532269704591751e-04 9.562674989421697091e-04 8.281441858484874831e-04 7.860752363834587171e-04 7.151866275948749740e-04 6.452773059461814568e-04 5.913387415238752437e-04 5.225858554055871821e-04 4.783921279725858802e-04 4.362847611880578966e-04 4.135173465750089988e-04 3.792682704756167723e-04 3.307706315781361230e-04 3.000607585410763564e-04
7.348856961503139442e-04 7.367989289070533705e-04 8.572007313910245865e-04 8.281441858484874831e-04 8.175059051010628375e-04 7.471295097530002496e-04 6.840696683144925454e-04 6.198184826571495522e-04 5.651852080996706915e-04 4.972756470046966028e-04 4.569525875691381449e-04 4.171244843603437707e-04 3.986315849077518296e-04 3.678047822229521600e-04 3.132000637211930050e-04 2.610390865196858035e-04
6.810127424473845417e-04 6.778632825114767890e-04 8.335251659968978674e-04 7.860752363834587171e-04 7.471295097530002496e-04 7.246998347889082280e-04 6.522586777000287600e-04 5.894481804190393123e-04 5.410928970095980721e-04 4.753790722374970205e-04 4.358120399557398284e-04 3.973128066376737906e-04 3.778445131567565178e-04 3.507031305087088269e-04 3.032928248364590452e-04 2.713973741860753984e-04
6.337711687611072894e-04 6.326182298428183279e-04 7.617092407456992629e-04 7.151866275948749740e-04 6.840696683144925454e-04 6.522586777000287600e-04 6.105311022353840985e-04 5.477920455221383213e-04 5.025415666069880114e-04 4.450228818830954079e-04 4.102100290623620455e-04 3.762096425368691047e-04 3.582672225752985820e-04 3.339938911255199857e-04 2.930434213937232937e-04 2.582018253885092255e-04
5.735889146693565156e-04 5.723283429791149301e-04 6.782869811829835525e-04 6.452773059461814568e-04 6.198184826571495522e-04 5.894481804190393123e-04 5.477920455221383213e-04 5.030870872933633367e-04 4.615715061687805307e-04 4.107197568841467568e-04 3.814198646230547137e-04 3.511227527547927879e-04 3.373569307121964127e-04 3.156546539493584880e-04 2.761494262450623054e-04 2.406526204103066240e-04
5.058742136050803622e-04 4.994839199830005891e-04 6.241630930963555559e-04 5.913387415238752437e-04 5.651852080996706915e-04 5.410928970095980721e-04 5.025415666069880114e-04 4.615715061687805307e-04 4.335643770281941449e-04 3.880632387138652586e-04 3.646409873356930807e-04 3.389159772696476560e-04 3.277234695146203584e-04 3.077470818206307621e-04 2.678114216919264554e-04 2.279954067206406616e-04
4.379573331041253324e-04 4.299223166049810640e-04 5.469603484068093517e-04 5.225858554055871821e-04 4.972756470046966028e-04 4.753790722374970205e-04 4.450228818830954079e-04 4.107197568841467568e-04 3.880632387138652586e-04 3.558747085957207840e-04 3.363781346957368476e-04 3.146388103320897915e-04 3.058823037277642355e-04 2.879179175651165536e-04 2.516551629035914837e-04 2.124765192433720302e-04
4.031014823861529426e-04 3.957843564696620470e-04 5.023934708371857131e-04 4.783921279725858802e-04 4.569525875691381449e-04 4.358120399557398284e-04 4.102100290623620455e-04 3.814198646230547137e-04 3.646409873356930807e-04 3.363781346957368476e-04 3.270362481116483098e-04 3.090070821960038327e-04 3.036587345141592920e-04 2.875532246982954684e-04 2.500648331938632243e-04 2.072112748852311735e-04
3.537188783326709624e-04 3.431024054408798396e-04 4.607539968625404833e-04 4.362847611880578966e-04 4.171244843603437707e-04 3.973128066376737906e-04 3.762096425368691047e-04 3.511227527547927879e-04 3.389159772696476560e-04 3.146388103320897915e-04 3.090070821960038327e-04 3.000026960428288478e-04 2.979134635778645369e-04 2.861277382523076001e-04 2.517380771859375945e-04 2.094671175247742468e-04
3.239991679833636551e-04 3.104253723164539496e-04 4.326219511484335643e-04 4.135173465750089988e-04 3.986315849077518296e-04 3.778445131567565178e-04 3.582672225752985820e-04 3.373569307121964127e-04 3.277234695146203584e-04 3.058823037277642355e-04 3.036587345141592920e-04 2.979134635778645369e-04 3.051345278859482067e-04 3.011497239479611079e-04 2.711350186951047483e-04 2.245723546074445949e-04
